Time,Total Pressure,Current,Power,Remaining Capacity,Temp1,Temp2,Temp3,Temp4,SOC
10d9h28m16s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m16s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m16s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m16s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m17s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m17s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m17s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m18s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m18s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m18s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m18s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m19s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m19s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m19s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m19s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m20s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m20s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m20s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m20s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m21s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m21s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m21s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m21s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m22s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m22s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m22s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m22s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m23s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m23s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m23s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m24s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m24s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m24s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m24s,58.5,0.0,0.0,13.5,24,24,24,24,99.71
10d9h28m25s,58.5,0.3,17.55,13.5,24,24,24,24,99.71
10d9h28m25s,58.5,5.3,310.05,13.5,24,24,24,24,99.71
10d9h28m25s,58.5,17.6,1029.6000000000001,13.498,24,24,24,24,99.69522814814813
10d9h28m25s,58.5,27.4,1602.8999999999999,13.496,24,24,24,24,99.6804562962963
10d9h28m26s,58.3,37.8,2203.74,13.494,24,24,24,24,99.66568444444444
10d9h28m26s,58.1,48.1,2794.61,13.491,24,24,24,24,99.64352666666666
10d9h28m26s,57.9,59.5,3445.0499999999997,13.486,24,24,24,24,99.60659703703703
10d9h28m26s,57.6,70.5,4060.8,13.481,24,24,24,24,99.5696674074074
10d9h28m27s,57.4,82.6,4741.24,13.476,24,24,24,24,99.53273777777777
10d9h28m27s,57.1,98.6,5630.0599999999995,13.469,24,24,24,24,99.48103629629628
10d9h28m27s,56.8,113.3,6435.44,13.461,24,24,24,24,99.42194888888889
10d9h28m27s,56.4,125.9,7100.76,13.452,24,24,24,24,99.35547555555556
10d9h28m28s,56.1,136.3,7646.430000000001,13.443,24,24,24,24,99.28900222222221
10d9h28m28s,55.4,-1.2,-66.47999999999999,13.433,24,24,24,24,99.21514296296296
10d9h28m28s,55.5,-0.2,-11.100000000000001,13.433,24,24,24,24,99.21514296296296
10d9h28m29s,56.2,-0.2,-11.240000000000002,13.433,24,24,24,24,99.21514296296296
10d9h28m29s,56.9,-0.2,-11.38,13.433,24,24,24,24,99.21514296296296
10d9h28m29s,57.7,-0.2,-11.540000000000001,13.433,24,24,24,24,99.21514296296296
10d9h28m29s,58.1,2.8,162.68,13.433,24,24,24,24,99.21514296296296
10d9h28m30s,58.1,4.1,238.20999999999998,13.433,24,24,24,24,99.21514296296296
10d9h28m30s,58.1,1.6,92.96000000000001,13.433,24,24,24,24,99.21514296296296
10d9h28m30s,58.1,3.1,180.11,13.433,24,24,24,24,99.21514296296296
10d9h28m30s,58.1,3.7,214.97000000000003,13.432,24,24,24,24,99.20775703703703
10d9h28m31s,58.1,26.1,1516.41,13.431,24,24,24,24,99.2003711111111
10d9h28m31s,58.1,47.5,2759.75,13.427,24,24,24,24,99.1708274074074
10d9h28m31s,57.9,37.1,2148.09,13.425,24,24,24,24,99.15605555555555
10d9h28m31s,57.6,9.1,524.16,13.424,24,24,24,24,99.14866962962962
10d9h28m32s,57.5,8.5,488.75,13.423,24,24,24,24,99.1412837037037
10d9h28m32s,57.5,8.6,494.5,13.423,24,24,24,24,99.1412837037037
10d9h28m32s,57.6,8.5,489.6,13.422,24,24,24,24,99.13389777777778
10d9h28m32s,57.9,21.1,1221.69,13.421,24,24,24,24,99.12651185185184
10d9h28m33s,57.9,15.6,903.24,13.42,24,24,24,24,99.11912592592593
10d9h28m33s,57.8,9.8,566.44,13.419,24,24,24,24,99.11174
10d9h28m33s,57.8,9.8,566.44,13.418,24,24,24,24,99.10435407407407
10d9h28m34s,57.8,66.9,3866.82,13.413,24,24,24,24,99.06742444444444
10d9h28m34s,57.9,55.7,3225.03,13.409,24,24,24,24,99.03788074074073
10d9h28m34s,57.5,-1.1,-63.25000000000001,13.409,24,24,24,24,99.03788074074073
10d9h28m34s,57.5,-0.2,-11.5,13.409,24,24,24,24,99.03788074074073
10d9h28m35s,57.6,4.2,241.92000000000002,13.409,24,24,24,24,99.03788074074073
10d9h28m35s,57.7,4.7,271.19,13.409,24,24,24,24,99.03788074074073
10d9h28m35s,58.1,4.7,273.07,13.408,24,24,24,24,99.0304948148148
10d9h28m35s,58.1,5.0,290.5,13.408,24,24,24,24,99.0304948148148
10d9h28m36s,58.1,41.2,2393.7200000000003,13.405,24,24,24,24,99.00833703703702
10d9h28m36s,58.0,58.6,3398.8,13.401,24,24,24,24,98.97879333333333
10d9h28m36s,57.8,72.1,4167.379999999999,13.396,24,24,24,24,98.9418637037037
10d9h28m36s,57.4,85.6,4913.44,13.39,24,24,24,24,98.89754814814815
10d9h28m37s,57.0,97.3,5546.099999999999,13.383,24,24,24,24,98.84584666666666
10d9h28m37s,56.5,109.9,6209.35,13.376,24,24,24,24,98.79414518518517
10d9h28m37s,56.1,60.1,3371.61,13.371,24,24,24,24,98.75721555555555
10d9h28m37s,55.8,-0.9,-50.22,13.372,24,24,24,24,98.76460148148146
10d9h28m38s,56.2,-0.2,-11.240000000000002,13.372,24,24,24,24,98.76460148148146
10d9h28m38s,56.7,-0.2,-11.340000000000002,13.372,24,24,24,24,98.76460148148146
10d9h28m38s,57.3,0.0,0.0,13.372,24,24,24,24,98.76460148148146
10d9h28m39s,58.0,27.5,1595.0,13.369,24,24,24,24,98.74244370370369
10d9h28m39s,57.8,5.7,329.46,13.368,24,24,24,24,98.73505777777777
10d9h28m39s,57.8,5.3,306.34,13.368,24,24,24,24,98.73505777777777
10d9h28m39s,57.7,1.3,75.01,13.368,24,24,24,24,98.73505777777777
10d9h28m40s,57.7,4.8,276.96,13.367,24,24,24,24,98.72767185185185
10d9h28m40s,57.9,4.8,277.91999999999996,13.367,24,24,24,24,98.72767185185185
10d9h28m40s,57.9,4.9,283.71000000000004,13.367,24,24,24,24,98.72767185185185
10d9h28m40s,57.9,4.8,277.91999999999996,13.366,24,24,24,24,98.72028592592591
10d9h28m41s,57.9,7.4,428.46000000000004,13.366,24,24,24,24,98.72028592592591
10d9h28m41s,57.9,4.9,283.71000000000004,13.365,24,24,24,24,98.71289999999999
10d9h28m41s,57.9,4.9,283.71000000000004,13.365,24,24,24,24,98.71289999999999
10d9h28m41s,57.9,5.0,289.5,13.365,24,24,24,24,98.71289999999999
10d9h28m42s,57.9,4.9,283.71000000000004,13.364,24,24,24,24,98.70551407407407
10d9h28m42s,57.9,0.5,28.95,13.364,24,24,24,24,98.70551407407407
10d9h28m42s,57.9,3.2,185.28,13.364,24,24,24,24,98.70551407407407
10d9h28m42s,58.0,4.4,255.20000000000002,13.364,24,24,24,24,98.70551407407407
10d9h28m43s,58.0,4.4,255.20000000000002,13.364,24,24,24,24,98.70551407407407
10d9h28m43s,58.0,4.4,255.20000000000002,13.363,24,24,24,24,98.69812814814814
10d9h28m43s,58.0,9.2,533.5999999999999,13.363,24,24,24,24,98.69812814814814
10d9h28m43s,58.0,4.9,284.20000000000005,13.362,24,24,24,24,98.69074222222221
10d9h28m44s,58.0,4.7,272.6,13.362,24,24,24,24,98.69074222222221
10d9h28m44s,58.0,35.0,2030.0,13.359,24,24,24,24,98.66858444444443
10d9h28m44s,58.0,56.5,3277.0,13.355,24,24,24,24,98.63904074074074
10d9h28m45s,57.8,69.4,4011.32,13.35,24,24,24,24,98.6021111111111
10d9h28m45s,57.4,83.3,4781.42,13.345,24,24,24,24,98.56518148148147
10d9h28m45s,57.0,95.0,5415.0,13.338,24,24,24,24,98.51347999999999
10d9h28m45s,56.5,107.7,6085.05,13.331,24,24,24,24,98.4617785185185
10d9h28m46s,56.2,120.4,6766.4800000000005,13.322,24,24,24,24,98.39530518518517
10d9h28m46s,55.8,133.2,7432.559999999999,13.313,24,24,24,24,98.32883185185186
10d9h28m46s,55.5,138.7,7697.849999999999,13.303,24,24,24,24,98.2549725925926
10d9h28m46s,55.2,138.1,7623.12,13.294,24,24,24,24,98.18849925925926
10d9h28m47s,54.9,133.5,7329.15,13.284,24,24,24,24,98.11464000000001
10d9h28m47s,54.7,119.0,6509.3,13.267,24,24,24,24,97.98907925925924
10d9h28m47s,54.7,109.9,6011.530000000001,13.26,24,24,24,24,97.93737777777777
10d9h28m48s,54.7,101.0,5524.700000000001,13.253,24,24,24,24,97.8856762962963
10d9h28m48s,54.9,3.1,170.19,13.252,24,24,24,24,97.87829037037037
10d9h28m48s,55.1,-0.2,-11.020000000000001,13.252,24,24,24,24,97.87829037037037
10d9h28m48s,55.8,-0.2,-11.16,13.252,24,24,24,24,97.87829037037037
10d9h28m49s,56.5,-0.2,-11.3,13.252,24,24,24,24,97.87829037037037
10d9h28m49s,57.1,-0.2,-11.420000000000002,13.252,24,24,24,24,97.87829037037037
10d9h28m49s,57.6,3.8,218.88,13.252,24,24,24,24,97.87829037037037
10d9h28m50s,57.6,8.1,466.56,13.252,24,24,24,24,97.87829037037037
10d9h28m50s,57.6,11.5,662.4,13.251,24,24,24,24,97.87090444444443
10d9h28m50s,57.6,5.0,288.0,13.25,24,24,24,24,97.86351851851852
10d9h28m50s,57.5,5.0,287.5,13.25,24,24,24,24,97.86351851851852
10d9h28m51s,57.5,5.0,287.5,13.25,24,24,24,24,97.86351851851852
10d9h28m51s,57.5,9.9,569.25,13.249,24,24,24,24,97.85613259259259
10d9h28m51s,57.6,5.2,299.52000000000004,13.249,24,24,24,24,97.85613259259259
10d9h28m51s,57.6,21.3,1226.88,13.247,24,24,24,24,97.84136074074074
10d9h28m52s,57.6,54.1,3116.1600000000003,13.243,24,24,24,24,97.81181703703704
10d9h28m52s,57.4,67.8,3891.72,13.239,24,24,24,24,97.78227333333334
10d9h28m52s,57.1,81.4,4647.9400000000005,13.233,24,24,24,24,97.73795777777777
10d9h28m52s,56.7,7.5,425.25,13.233,24,24,24,24,97.73795777777777
10d9h28m53s,56.3,-0.2,-11.26,13.233,24,24,24,24,97.73795777777777
10d9h28m53s,56.5,0.0,0.0,13.233,24,24,24,24,97.73795777777777
10d9h28m53s,56.8,4.3,244.23999999999998,13.232,24,24,24,24,97.73057185185183
10d9h28m53s,57.2,8.0,457.6,13.232,24,24,24,24,97.73057185185183
10d9h28m54s,57.7,4.9,282.73,13.231,24,24,24,24,97.72318592592592
10d9h28m54s,57.6,4.7,270.72,13.231,24,24,24,24,97.72318592592592
10d9h28m54s,57.6,4.7,270.72,13.231,24,24,24,24,97.72318592592592
10d9h28m55s,57.6,24.4,1405.44,13.228,24,24,24,24,97.70102814814814
10d9h28m55s,57.5,-0.9,-51.75,13.228,24,24,24,24,97.70102814814814
10d9h28m55s,57.5,3.5,201.25,13.228,24,24,24,24,97.70102814814814
10d9h28m55s,57.5,14.2,816.5,13.227,24,24,24,25,97.69364222222221
10d9h28m56s,57.5,43.7,2512.75,13.224,24,24,24,25,97.67148444444445
10d9h28m56s,57.6,6.1,351.36,13.223,24,24,24,25,97.66409851851851
10d9h28m56s,57.3,3.8,217.73999999999998,13.223,24,24,24,25,97.66409851851851
10d9h28m56s,57.3,3.0,171.89999999999998,13.223,24,24,24,25,97.66409851851851
10d9h28m57s,57.3,5.2,297.96,13.222,24,24,24,25,97.65671259259258
10d9h28m57s,57.5,5.8,333.5,13.222,24,24,24,25,97.65671259259258
10d9h28m57s,57.7,39.6,2284.92,13.219,24,24,24,25,97.6345548148148
10d9h28m57s,57.7,59.2,3415.84,13.215,24,24,24,25,97.60501111111111
10d9h28m58s,57.4,73.1,4195.94,13.21,24,24,24,25,97.56808148148149
10d9h28m58s,57.1,86.1,4916.3099999999995,13.204,24,24,24,25,97.52376592592593
10d9h28m58s,56.6,98.5,5575.1,13.197,24,24,24,25,97.47206444444443
10d9h28m58s,56.2,110.7,6221.34,13.19,24,24,24,25,97.42036296296295
10d9h28m59s,55.8,124.2,6930.36,13.181,24,24,24,25,97.35388962962962
10d9h28m59s,55.5,135.8,7536.900000000001,13.171,24,24,24,25,97.28003037037037
10d9h28m59s,55.2,139.5,7700.400000000001,13.162,24,24,24,25,97.21355703703703
10d9h28m59s,54.9,138.2,7587.179999999999,13.152,24,24,24,25,97.13969777777777
10d9h29m0s,54.5,-0.6,-32.699999999999996,13.149,24,24,24,25,97.11753999999999
10d9h29m0s,55.1,-0.2,-11.020000000000001,13.149,24,24,24,25,97.11753999999999
10d9h29m0s,55.9,-0.2,-11.18,13.149,24,24,24,25,97.11753999999999
10d9h29m1s,56.7,-0.2,-11.340000000000002,13.149,25,24,24,25,97.11753999999999
10d9h29m1s,57.4,3.8,218.11999999999998,13.148,25,24,24,25,97.11015407407406
10d9h29m1s,57.5,5.2,299.0,13.148,25,24,24,25,97.11015407407406
10d9h29m1s,57.5,8.7,500.24999999999994,13.147,25,24,24,25,97.10276814814814
10d9h29m2s,57.5,5.4,310.5,13.147,25,24,24,25,97.10276814814814
10d9h29m2s,57.5,13.3,764.75,13.146,25,24,24,25,97.09538222222223
10d9h29m2s,57.4,51.6,2961.84,13.142,25,24,24,25,97.0658385185185
10d9h29m2s,57.3,66.0,3781.7999999999997,13.138,25,24,24,25,97.03629481481481
10d9h29m3s,57.0,79.9,4554.3,13.132,25,24,24,25,96.99197925925925
10d9h29m3s,56.6,92.4,5229.84,13.126,25,24,24,25,96.94766370370368
10d9h29m3s,56.2,44.0,2472.8,13.123,25,24,24,25,96.9255059259259
10d9h29m3s,55.8,-0.7,-39.059999999999995,13.123,25,24,24,25,96.9255059259259
10d9h29m4s,56.1,0.6,33.66,13.123,25,24,24,25,96.9255059259259
10d9h29m4s,56.5,7.6,429.4,13.122,25,24,24,25,96.91811999999999
10d9h29m4s,56.9,7.9,449.51,13.122,25,24,24,25,96.91811999999999
10d9h29m4s,57.4,7.9,453.46000000000004,13.121,25,24,24,25,96.91073407407407
10d9h29m5s,57.4,7.9,453.46000000000004,13.121,25,24,24,25,96.91073407407407
10d9h29m5s,57.4,7.9,453.46000000000004,13.119,25,24,24,25,96.89596222222221
10d9h29m5s,57.4,22.7,1302.98,13.118,25,24,24,25,96.88857629629629
10d9h29m6s,57.4,69.3,3977.8199999999997,13.113,25,24,24,25,96.85164666666665
10d9h29m6s,57.1,39.3,2244.0299999999997,13.11,25,24,24,25,96.82948888888887
10d9h29m6s,56.8,-1.0,-56.8,13.11,25,24,24,25,96.82948888888887
10d9h29m6s,56.8,5.3,301.03999999999996,13.11,25,24,24,25,96.82948888888887
10d9h29m7s,56.8,8.1,460.08,13.109,25,24,24,25,96.82210296296296
10d9h29m7s,57.1,8.1,462.51,13.109,25,24,24,25,96.82210296296296
10d9h29m7s,57.5,40.7,2340.25,13.106,25,24,24,25,96.79994518518518
10d9h29m7s,57.4,15.3,878.22,13.105,25,24,24,25,96.79255925925926
10d9h29m8s,57.2,10.4,594.88,13.104,25,24,24,25,96.78517333333332
10d9h29m8s,57.2,10.3,589.1600000000001,13.104,25,24,24,25,96.78517333333332
10d9h29m8s,57.2,10.3,589.1600000000001,13.103,25,24,24,25,96.7777874074074
10d9h29m8s,57.2,4.5,257.40000000000003,13.103,25,24,24,25,96.7777874074074
10d9h29m9s,57.4,9.7,556.78,13.102,25,24,24,25,96.77040148148149
10d9h29m9s,57.4,10.0,574.0,13.101,25,24,24,25,96.76301555555555
10d9h29m9s,57.4,10.0,574.0,13.1,25,24,24,25,96.75562962962962
10d9h29m9s,57.4,21.9,1257.06,13.099,25,24,24,25,96.74824370370371
10d9h29m10s,57.4,74.1,4253.339999999999,13.094,25,24,24,25,96.71131407407407
10d9h29m10s,57.2,90.4,5170.880000000001,13.088,25,24,24,25,96.6669985185185
10d9h29m10s,56.3,10.0,563.0,13.084,25,24,24,25,96.6374548148148
10d9h29m11s,56.2,-1.1,-61.82000000000001,13.084,25,24,24,25,96.6374548148148
10d9h29m11s,56.5,-0.2,-11.3,13.084,25,24,24,25,96.6374548148148
10d9h29m11s,56.9,1.9,108.10999999999999,13.084,25,24,24,25,96.6374548148148
10d9h29m11s,57.5,5.4,310.5,13.083,25,24,24,25,96.63006888888889
10d9h29m12s,57.6,5.4,311.04,13.083,25,24,24,25,96.63006888888889
10d9h29m12s,57.6,5.4,311.04,13.082,25,24,24,25,96.62268296296297
10d9h29m12s,57.5,5.7,327.75,13.082,25,24,24,25,96.62268296296297
10d9h29m12s,57.5,5.4,310.5,13.082,25,24,24,25,96.62268296296297
10d9h29m13s,57.5,5.4,310.5,13.081,25,24,24,25,96.61529703703702
10d9h29m13s,57.5,5.4,310.5,13.081,25,24,24,25,96.61529703703702
10d9h29m13s,57.5,7.0,402.5,13.08,25,24,24,25,96.60791111111111
10d9h29m13s,57.5,50.8,2921.0,13.077,25,24,24,25,96.58575333333333
10d9h29m14s,57.4,65.3,3748.22,13.072,25,24,24,25,96.54882370370369
10d9h29m14s,57.1,47.3,2700.83,13.069,25,24,24,25,96.52666592592593
10d9h29m14s,56.8,13.1,744.0799999999999,13.068,25,24,24,25,96.51928
10d9h29m14s,56.7,12.6,714.42,13.067,25,24,24,25,96.51189407407408
10d9h29m15s,56.7,12.6,714.42,13.066,25,24,24,25,96.50450814814815
10d9h29m15s,57.0,12.6,718.1999999999999,13.065,25,24,24,25,96.49712222222222
10d9h29m15s,57.3,12.6,721.9799999999999,13.065,25,24,24,25,96.49712222222222
10d9h29m16s,57.3,12.6,721.9799999999999,13.063,25,24,24,25,96.48235037037037
10d9h29m16s,57.3,12.6,721.9799999999999,13.062,25,24,24,25,96.47496444444444
10d9h29m16s,57.3,12.6,721.9799999999999,13.061,25,24,24,25,96.46757851851851
10d9h29m16s,57.3,49.5,2836.35,13.058,25,24,24,25,96.44542074074073
