Time,Total Pressure,Current,Power,Remaining Capacity,Temp1,Temp2,Temp3,Temp4,SOC
8d20h48m36s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m37s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m38s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m39s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m40s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m41s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m42s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m43s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m43s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m43s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m43s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m44s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m44s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m44s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m44s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m45s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m45s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m45s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m45s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m46s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
8d20h48m46s,58.6,0.0,0.0,13.497,24,24,24,24,99.86
